"Species","Capture History","Length","Weight","Wr","Mark","Tag","Sex","Mort?"
"SRC","R2-1","6.3","","","","","","N"
"SRC","M2","6.3","0.08","83","","","","N"
"SRC","M2","6.8","0.1","82","","","","N"
"SRC","M2","5.4","0.05","83","","","","N"
"SRC","M2","6","0.08","96","","","","N"
"SRC","R2-1","6.1","","","","","","N"
"SRC","R2-1","6","","","","","","N"
"SRC","R2-1","7.1","","","","","","N"
"SRC","R2-1","5.5","","","","","","N"
"SRC","M2","7.6","0.14","81","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","M2","6.9","0.1","78","","","","N"
"SRC","M2","5","0.04","","","","","N"
"SRC","M2","5.4","0.05","83","","","","N"
"SRC","M2","5.2","0.04","75","","","","N"
"SRC","M2","5.3","0.05","88","","","","N"
"SRC","M2","6.3","0.09","93","","","","N"
"SRC","R2-1","5.8","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","M2","5.5","0.06","95","","","","N"
"SRC","","3.1","","","","","","N"
"SRC","M2","6.5","0.09","85","","","","N"
"SRC","R2-1","5.3","","","","","","N"
"SRC","","4.5","","","","","","N"
"SRC","M2","5.6","0.06","89","","","","N"
"SRC","","4.4","","","","","","N"
"SRC","R2-1","5.9","","","","","","N"
"SRC","M2","5.9","0.07","89","","","","N"
"SRC","","3.6","","","","","","N"
"SRC","","5.3","0.05","88","","","","Y"
"SRC","","6","0.06","72","","","","Y"
"SRC","M2","19.2","2.64","86","","","","N"
"SRC","M2","20","3.01","87","","","","N"
"SRC","M2","16.2","1.61","89","","","","N"
"SRC","M2","14.7","1.25","94","","","","N"
"SRC","M2","15.7","1.29","79","","","","N"
"SRC","M2","15.8","1.09","65","","","","N"
"SRC","M2","15.6","1.36","85","","","","N"
"SRC","M2","13.9","0.86","77","","","","N"
"SRC","M2","14.5","1.21","95","","","","N"
"SRC","M2","16.5","1.58","83","","","","N"
"SRC","M2","14","0.9","78","","","","N"
"SRC","M2","14.5","1.05","82","","","","N"
"SRC","M2","14.1","0.98","84","","","","N"
"SRC","R2-1","10.7","","","","","","N"
"SRC","M2","9.2","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","M2","6.2","","","","","","N"
"SRC","M2","7.8","","","","","","N"
"SRC","M2","8.9","","","","","","N"
"SRC","R2-1","10.6","","","","","","N"
"SRC","R2-1","7.7","","","","","","N"
"SRC","R2-1","7.4","","","","","","N"
"SRC","M2","9.4","","","","","","N"
"SRC","M2","7.3","","","","","","N"
"SRC","M2","7.6","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","M2","6.1","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","6.6","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","6","","","","","","N"
"SRC","R2-1","5.5","","","","","","N"
"SRC","M2","8.7","","","","","","N"
"SRC","M2","7.3","","","","","","N"
"SRC","M2","7.8","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","5.8","","","","","","N"
"SRC","M2","7.7","","","","","","N"
"SRC","M2","7.2","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","R2-1","7.3","","","","","","N"
"SRC","M2","7.2","","","","","","N"
"SRC","M2","7.7","","","","","","N"
"SRC","M2","8.2","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","R2-1","5.5","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","M2","7.3","","","","","","N"
"SRC","R2-1","7.5","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","7.2","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","R2-1","10.6","","","","","","N"
"SRC","M2","9","","","","","","N"
"SRC","M2","7.7","","","","","","N"
"SRC","R2-1","7.5","","","","","","N"
"SRC","M2","8.3","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","","3.7","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","M2","8.4","","","","","","N"
"SRC","R2-1","6.6","","","","","","N"
"SRC","M2","7","","","","","","N"
"SRC","M2","6.5","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","8.3","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","R2-1","6.7","","","","","","N"
"SRC","M2","8.4","","","","","","N"
"SRC","M2","7","","","","","","N"
"SRC","M2","5.2","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","7.3","","","","","","N"
"SRC","M2","6.2","","","","","","N"
"SRC","R2-1","6.1","","","","","","N"
"SRC","M2","7","","","","","","N"
"SRC","M2","5.4","","","","","","N"
"SRC","M2","6.4","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","","3.7","","","","","","N"
"SRC","M2","8.3","","","","","","N"
"SRC","M2","7","","","","","","N"
"BKT","P2","10.9","","","","","","N"
"SRC","M2","15","","","","","","N"
"SRC","M2","17.2","","","","","","N"
"SRC","M2","15.4","","","","","","N"
"SRC","M2","12.6","","","","","","N"
"SRC","M2","14.6","","","","","","N"
"SRC","M2","10.7","","","","","","N"
"SRC","R2-1","17.3","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","R2-1","6.2","","","","","","N"
"SRC","M2","9.8","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","7.2","","","","","","N"
"SRC","M2","13.8","","","","","","N"
"SRC","M2","8.2","","","","","","N"
"SRC","M2","11.4","","","","","","N"
"SRC","M2","7.7","","","","","","N"
"SRC","M2","14.4","","","","","","N"
"SRC","M2","10.2","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","7.8","","","","","","N"
"SRC","M2","8.2","","","","","","N"
"SRC","M2","6.1","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","5.8","","","","","","N"
"SRC","M2","5.4","","","","","","N"
"SRC","M2","7","","","","","","N"
"SRC","M2","7.8","","","","","","N"
"SRC","M2","5.7","","","","","","N"
"SRC","M2","5.4","","","","","","N"
"SRC","M2","6.4","","","","","","N"
"SRC","M2","15.3","","","","","","N"
"SRC","R2-1","7.7","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","R2-1","10.4","","","","","","N"
"SRC","M2","8.9","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","6.2","","","","","","N"
"SRC","M2","8.3","","","","","","N"
"SRC","R2-1","7","","","","","","N"
"SRC","R2-1","6.5","","","","","","N"
"SRC","R2-1","7.6","","","","","","N"
"SRC","M2","9.3","","","","","","N"
"SRC","R2-1","17.5","","","","","","N"
"SRC","R2-1","14.6","","","","","","N"
"SRC","M2","15.8","","","","","","N"
"SRC","M2","15.9","","","","","","N"
"SRC","R2-1","7.4","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","8.9","","","","","","N"
"SRC","R2-1","9.8","","","","","","N"
"SRC","R2-1","7.3","","","","","","N"
"SRC","M2","5.5","","","","","","N"
"SRC","M2","7.5","","","","","","N"
"SRC","R2-1","6.5","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","M2","8","","","","","","N"
"SRC","R2-1","7.4","","","","","","N"
"SRC","R2-1","7.6","","","","","","N"
"SRC","M2","8","","","","","","N"
"SRC","M2","10.2","","","","","","N"
"SRC","M2","6.6","","","","","","N"
"SRC","M2","10","","","","","","N"
"SRC","R2-1","7.7","","","","","","N"
"SRC","R2-1","7.7","","","","","","N"
"SRC","","4.5","","","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","R2-1","5.5","","","","","","N"
"SRC","M2","7.7","","","","","","N"
"SRC","R2-1","11.1","","","","","","N"
"SRC","M2","7.9","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","R2-1","13.7","","","","","","N"
"SRC","M2","17.2","","","","","","N"
"SRC","M2","12","","","","","","N"
"SRC","R2-1","16.7","","","","","","N"
"SRC","M2","12.8","","","","","","N"
"SRC","M2","18.1","","","","","","N"
"SRC","M2","6.2","","","","","","N"
"SRC","M2","14.7","","","","","","N"
"SRC","R2-1","8.6","","","","","","N"
"SRC","R2-1","15.1","","","","","","N"
"SRC","R2-1","14.1","","","","","","N"
"SRC","M2","16.5","","","","","","N"
"SRC","M2","12.7","","","","","","N"
"SRC","M2","15.2","","","","","","N"
"SRC","M2","14.5","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","M2","15.6","","","","","","N"
"SRC","M2","16.8","","","","","","N"
"SRC","M2","14.8","","","","","","N"
"SRC","M2","5.6","","","","","","N"
"SRC","M2","12.5","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","M2","12.5","","","","","","N"
"SRC","R2-1","15.8","","","","","","N"
"SRC","M2","17.1","","","","","","N"
"SRC","M2","17","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","9.5","","","","","","N"
"SRC","M2","6","","","","","","N"
"SRC","M2","12.9","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","M2","15.8","","","","","","N"
"SRC","M2","14.5","","","","","","N"
"SRC","R2-1","7.8","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","M2","9.9","","","","","","N"
"SRC","R2-1","6.1","","","","","","N"
"SRC","M2","14.8","","","","","","N"
"SRC","M2","7.3","","","","","","N"
"SRC","R2-1","9.8","","","","","","N"
"SRC","M2","11.8","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","M2","8.2","","","","","","N"
"SRC","M2","5.6","","","","","","N"
"SRC","M2","5.9","","","","","","N"
"SRC","M2","5.2","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","M2","6.4","","","","","","N"
"SRC","","4.2","","","","","","N"
"SRC","M2","9","","","","","","N"
"SRC","M2","9.4","","","","","","N"
"SRC","M2","7.3","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","","4.8","","","","","","N"
"SRC","","2.9","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","","2.9","","","","","","N"
"SRC","","4","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","","3.5","","","","","","N"
"SRC","M2","16.1","","","","","","N"
"SRC","M2","13.2","","","","","","N"
"SRC","M2","9.7","","","","","","N"
"SRC","M2","17.3","","","","","","N"
"SRC","R2-1","9.6","","","","","","N"
"SRC","M2","13.2","","","","","","N"
"SRC","M2","18.3","","","","","","N"
"SRC","M2","16.7","","","","","","N"
"SRC","R2-1","12.2","","","","","","N"
"SRC","M2","16.7","","","","","","N"
"SRC","M2","18.3","","","","","","N"
"SRC","M2","16.3","","","","","","N"
"SRC","M2","13.5","","","","","","N"
"SRC","M2","14","","","","","","N"
"SRC","M2","15.1","","","","","","N"
"SRC","M2","6.9","","","","","","N"
"SRC","R2-1","7.4","","","","","","N"
"SRC","M2","6.9","","","","","","N"
"SRC","R2-1","7.7","","","","","","N"
"SRC","M2","7.1","","","","","","N"
"SRC","M2","7.2","","","","","","N"
"SRC","","3.5","","","","","","N"
"SRC","R2-1","6.3","","","","","","N"
"SRC","R2-1","5.7","","","","","","N"
"SRC","M2","6.2","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","R2-1","6.1","","","","","","N"
"SRC","","11","","","","","","Y"
"SRC","","7.2","","","","","","Y"
"SRC","M2","9.9","","","","","","N"
"SRC","M2","8.1","","","","","","N"
"SRC","R2-1","6.9","","","","","","N"
"SRC","M2","8.3","","","","","","N"
"SRC","R2-1","6.9","","","","","","N"
"SRC","R2-1","6.8","","","","","","N"
"SRC","R2-1","9.4","","","","","","N"
"SRC","M2","7.4","","","","","","N"
"SRC","R2-1","5.7","","","","","","N"
"SRC","M2","6.3","","","","","","N"
"SRC","R2-1","8","","","","","","N"
"SRC","M2","6.1","","","","","","N"
"SRC","M2","6.7","","","","","","N"
"SRC","R2-1","5.6","","","","","","N"
"SRC","M2","6.4","","","","","","N"
"SRC","M2","8.1","","","","","","N"
"SRC","M2","12.7","","","","","","N"
"SRC","M2","6.8","","","","","","N"
"SRC","","3.7","","","","","","N"
"SRC","M2","8.5","","","","","","N"
"SRC","R2-1","6.6","","","","","","N"
"SRC","M2","5.6","","","","","","N"
"SRC","M2","7.7","","","","","","N"
"SRC","M2","7.9","","","","","","N"
"SRC","M2","5","","","","","","N"
"SRC","M3","19.4","2.88","91","","","","N"
"SRC","M3","10.2","0.39","91","","","","N"
"SRC","R3-2","10","","","","","","N"
"SRC","M3","9.4","0.3","90","","","","N"
"SRC","M3","9.4","0.28","84","","","","N"
"SRC","M3","9.7","0.31","84","","","","N"
"SRC","R3-1","9","","","","","","N"
"SRC","M3","8.8","0.22","81","","","","N"
"SRC","M3","8.5","0.21","86","","","","N"
"SRC","M3","11","0.46","85","","","","N"
"SRC","M3","7.6","","","","","","N"
"SRC","M3","7.2","","","","","","N"
"SRC","R3-1","5.5","","","","","","N"
"SRC","R3-12","7.1","","","","","","N"
"SRC","","4.9","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","R3-1","6.7","","","","","","N"
"SRC","M3","5","","","","","","N"
"SRC","M3","6.8","","","","","","N"
"SRC","R3-1","7.2","","","","","","N"
"SRC","M3","7.1","","","","","","N"
"SRC","M3","6.2","","","","","","N"
"SRC","R3-1","7.2","","","","","","N"
"SRC","M3","7.8","","","","","","N"
"SRC","M3","8","","","","","","N"
"SRC","M3","6.8","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","R3-2","6.7","","","","","","N"
"SRC","M3","5","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","R3-1","6.1","","","","","","N"
"SRC","R3-1","6.7","","","","","","N"
"SRC","M3","5.1","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","M3","5.5","","","","","","N"
"SRC","R3-1","5.9","","","","","","N"
"SRC","M3","5.3","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","M3","5.3","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","","4.8","","","","","","N"
"SRC","R3-2","7.3","","","","","","N"
"SRC","","3.7","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","M3","7.3","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","R3-2","8.7","","","","","","N"
"SRC","R3-1","6.5","","","","","","N"
"SRC","R3-12","7.2","","","","","","N"
"SRC","R3-1","6.6","","","","","","N"
"SRC","M3","5","","","","","","N"
"SRC","M3","5.2","","","","","","N"
"SRC","M3","6.3","","","","","","N"
"SRC","","2.9","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","R3-1","6.6","","","","","","N"
"SRC","R3-2","5.6","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","M3","5.1","","","","","","N"
"SRC","M3","7.1","","","","","","N"
"SRC","M3","6.2","","","","","","N"
"SRC","","4.8","","","","","","N"
"SRC","","2.9","","","","","","N"
"SRC","R3-2","5","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","R3-2","6.2","","","","","","N"
"SRC","","4.7","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","","3.5","","","","","","N"
"SRC","","2.9","","","","","","N"
"BKT","P3","6.3","","","","","","N"
"SRC","M3","17.4","1.7","76","","","","N"
"SRC","M3","16.8","1.9","94","","","","N"
"SRC","M3","14.6","1.14","87","","","","N"
"SRC","M3","18.5","3","110","","","","N"
"SRC","M3","12.3","0.75","98","","","","N"
"SRC","M3","14.5","1.37","107","","","","N"
"SRC","M3","14.8","1.33","98","","","","N"
"SRC","M3","15.2","1.4","95","","","","N"
"SRC","M3","11.3","0.52","88","","","","N"
"SRC","M3","14","0.98","85","","","","N"
"SRC","M3","14.3","1.16","95","","","","N"
"SRC","M3","10.5","0.42","89","","","","N"
"SRC","R3-12","13.2","","","","","","N"
"SRC","M3","16","","","","","","N"
"SRC","M3","14.8","1.35","99","","","","N"
"SRC","M3","16.8","1.68","83","","","","N"
"SRC","M3","13","0.79","87","","","","N"
"SRC","M3","10.6","0.4","83","","","","N"
"SRC","M3","8.3","0.21","92","","","","N"
"SRC","M3","10.1","","","","","","N"
"SRC","R3-2","7.6","","","","","","N"
"SRC","M3","10.3","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","M3","6.3","","","","","","N"
"SRC","R3-12","6.8","","","","","","N"
"SRC","M3","6.6","","","","","","N"
"SRC","M3","8.3","","","","","","N"
"SRC","M3","7.5","","","","","","N"
"SRC","M3","7.6","","","","","","N"
"SRC","M3","8.2","","","","","","N"
"SRC","R3-1","6.3","","","","","","N"
"SRC","M3","5.7","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","R3-1","6.3","","","","","","N"
"SRC","R3-1","7.3","","","","","","N"
"SRC","R3-1","6.3","","","","","","N"
"SRC","M3","5.8","","","","","","N"
"SRC","R3-1","7.3","","","","","","N"
"SRC","M3","5.8","","","","","","N"
"SRC","M3","7.3","","","","","","N"
"SRC","M3","6.3","","","","","","N"
"SRC","R3-2","5","","","","","","N"
"SRC","R3-1","6","","","","","","N"
"SRC","M3","5.5","","","","","","N"
"SRC","R3-1","5.1","","","","","","N"
"SRC","","3.5","","","","","","N"
"SRC","R3-1","5.5","","","","","","N"
"SRC","M3","7","","","","","","N"
"SRC","M3","5.9","","","","","","N"
"SRC","M3","5.4","","","","","","N"
"SRC","M3","5.2","","","","","","N"
"SRC","R3-1","5.8","","","","","","N"
"SRC","M3","5.1","","","","","","N"
"SRC","M3","5.3","","","","","","N"
"SRC","","4.9","","","","","","N"
"SRC","M3","5.1","","","","","","N"
"SRC","R3-1","15.3","","","","","","N"
"SRC","M3","13.8","1.04","95","","","","N"
"SRC","M3","14.2","1.11","93","","","","N"
"SRC","M3","14.9","1.53","110","","","","N"
"SRC","M3","14.8","1.29","95","","","","N"
"SRC","M3","12.4","0.77","98","","","","N"
"SRC","R3-1","17.6","","","","","","N"
"SRC","M3","14.3","0.97","79","","","","N"
"SRC","R3-12","17.5","","","","","","N"
"SRC","M3","12.5","0.69","85","","","","N"
"SRC","R3-1","17.3","","","","","","N"
"SRC","R3-1","16.5","","","","","","N"
"SRC","R3-1","14","","","","","","N"
"SRC","M3","13.8","0.86","78","","","","N"
"SRC","M3","8.1","0.19","90","","","","N"
"SRC","R3-2","16.4","","","","","","N"
"SRC","M3","14.3","1.09","89","","","","N"
"SRC","M3","6.6","0.12","108","","","","N"
"SRC","M3","15.2","1.4","95","","","","N"
"SRC","M3","10.8","0.46","90","","","","N"
"SRC","M3","15.1","1.34","92","","","","N"
"SRC","M3","13.4","0.96","96","","","","N"
"BNT","P3","12","0.67","99","","","","N"
"SRC","M3","13.8","1.01","92","","","","N"
"SRC","M3","7.4","","","","","","N"
"SRC","M3","8.2","","","","","","N"
"SRC","M3","6.3","","","","","","N"
"SRC","M3","6.9","","","","","","N"
"SRC","M3","5.9","","","","","","N"
"SRC","M3","7.6","","","","","","N"
"SRC","M3","7.3","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","","3.1","","","","","","N"
"SRC","","3.6","","","","","","N"
"SRC","","3","","","","","","N"
"SRC","M3","5.8","","","","","","N"
"SRC","","4","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","R3-2","5.7","","","","","","N"
"SRC","","3.7","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","M3","16.4","1.79","96","","","","N"
"SRC","R3-1","15.9","","","","","","N"
"SRC","M3","13.6","0.89","85","","","","N"
"SRC","R3-12","14","","","","","","N"
"SRC","M3","11","","","","","","N"
"SRC","R3-1","14.9","","","","","","N"
"SRC","R3-12","11.2","","","","","","N"
"SRC","R3-12","5.7","","","","","","N"
"SRC","R3-1","12","","","","","","N"
"SRC","R3-12","7.9","","","","","","N"
"SRC","M3","9.9","","","","","","N"
"SRC","R3-12","6.2","","","","","","N"
"SRC","R3-2","6.2","","","","","","N"
"SRC","M3","9.3","","","","","","N"
"SRC","R3-12","7.1","","","","","","N"
"SRC","R3-1","7.7","","","","","","N"
"SRC","R3-2","6.8","","","","","","N"
"SRC","R3-2","8.9","","","","","","N"
"SRC","R3-2","6.1","","","","","","N"
"SRC","R3-12","5.7","","","","","","N"
"SRC","M3","9.9","","","","","","N"
"SRC","R3-2","7","","","","","","N"
"SRC","M3","9.2","","","","","","N"
"SRC","R3-1","6.3","","","","","","N"
"SRC","M3","7.2","","","","","","N"
"SRC","R3-12","5.8","","","","","","N"
"SRC","R3-1","5.3","","","","","","N"
"SRC","M3","5.1","","","","","","N"
"SRC","R3-2","6.2","","","","","","N"
"SRC","R3-1","5.9","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","R3-1","6","","","","","","N"
"SRC","R3-12","6.1","","","","","","N"
"SRC","R3-1","7.1","","","","","","N"
"SRC","","3.6","","","","","","N"
"SRC","","3","","","","","","N"
"SRC","R3-12","5.8","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","","2.7","","","","","","N"
"SRC","R3-2","6","","","","","","N"
"SRC","R3-2","14.2","","","","","","N"
"SRC","R3-1","15.6","","","","","","N"
"SRC","R3-1","12.2","","","","","","N"
"SRC","M3","15.7","","","","","","N"
"SRC","M3","6.2","","","","","","N"
"SRC","M3","13.3","","","","","","N"
"SRC","M3","12.7","","","","","","N"
"SRC","R3-1","10.6","","","","","","N"
"SRC","M3","16.2","","","","","","N"
"SRC","M3","15.9","","","","","","N"
"SRC","M3","11.4","","","","","","N"
"SRC","R3-1","13.5","","","","","","N"
"SRC","M3","11","","","","","","N"
"SRC","M3","13.1","","","","","","N"
"SRC","R3-2","7.4","","","","","","N"
"SRC","R3-1","7.1","","","","","","N"
"SRC","R3-1","6.3","","","","","","N"
"SRC","M3","14.9","","","","","","N"
"SRC","R3-1","10","","","","","","N"
"SRC","R3-2","11.7","","","","","","N"
"SRC","M3","13.2","","","","","","N"
"SRC","R3-12","6.4","","","","","","N"
"SRC","R3-2","8","","","","","","N"
"SRC","R3-1","14.2","","","","","","N"
"SRC","M3","11.7","","","","","","N"
"SRC","M3","9.4","","","","","","N"
"SRC","R3-2","9.9","","","","","","N"
"SRC","M3","5.8","","","","","","N"
"SRC","M3","16.5","","","","","","N"
"SRC","M3","15.4","","","","","","N"
"SRC","R3-1","12.3","","","","","","N"
"SRC","R3-2","9","","","","","","N"
"SRC","R3-1","13.6","","","","","","N"
"SRC","M3","14.7","","","","","","N"
"SRC","M3","15","","","","","","N"
"SRC","M3","9.6","","","","","","N"
"SRC","R3-2","8.7","","","","","","N"
"SRC","M3","16","","","","","","N"
"SRC","R3-12","7","","","","","","N"
"SRC","R3-1","11.7","","","","","","N"
"SRC","R3-2","7","","","","","","N"
"SRC","R3-1","15.2","","","","","","N"
"SRC","R3-2","7.3","","","","","","N"
"SRC","M3","7.7","","","","","","N"
"SRC","R3-12","9.8","","","","","","N"
"SRC","R3-12","8.1","","","","","","N"
"SRC","R3-2","6.5","","","","","","N"
"SRC","M3","6.1","","","","","","N"
"SRC","R3-1","14.1","","","","","","N"
"SRC","M3","8.2","","","","","","N"
"SRC","M3","8.9","","","","","","N"
"SRC","M3","9.1","","","","","","N"
"SRC","R3-1","7.3","","","","","","N"
"SRC","M3","9.9","","","","","","N"
"SRC","R3-12","7.5","","","","","","N"
"SRC","M3","6.4","","","","","","N"
"SRC","R3-1","6.1","","","","","","N"
"SRC","R3-1","5","","","","","","N"
"SRC","M3","13.1","","","","","","N"
"SRC","M3","7.8","","","","","","N"
"SRC","M3","11.6","","","","","","N"
"SRC","R3-2","5.2","","","","","","N"
"SRC","R3-2","5.9","","","","","","N"
"SRC","M3","7.4","","","","","","N"
"SRC","M3","6.3","","","","","","N"
"SRC","R3-1","5.5","","","","","","N"
"SRC","R3-1","7.1","","","","","","N"
"SRC","","4.6","","","","","","N"
"SRC","R3-1","6.2","","","","","","N"
"SRC","M3","8.8","","","","","","N"
"SRC","R3-1","7.8","","","","","","N"
"SRC","M3","5.5","","","","","","N"
"SRC","R3-2","5.1","","","","","","N"
"SRC","R3-2","6.7","","","","","","N"
"SRC","M3","6","","","","","","N"
"SRC","M3","8.1","","","","","","N"
"SRC","","4.2","","","","","","N"
"SRC","R3-2","5.9","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","M3","10.8","","","","","","N"
"SRC","R3-12","6.2","","","","","","N"
"SRC","R3-12","6.3","","","","","","N"
"SRC","R3-1","6.4","","","","","","N"
"SRC","M3","7.5","","","","","","N"
"SRC","R3-12","6.8","","","","","","N"
"SRC","R3-12","6.5","","","","","","N"
"SRC","M3","6.2","","","","","","N"
"SRC","R3-1","7","","","","","","N"
"SRC","R3-1","7.4","","","","","","N"
"SRC","","3.3","","","","","","N"
"SRC","R3-1","5.9","","","","","","N"
"SRC","R3-12","6.9","","","","","","N"
"SRC","R3-2","5.4","","","","","","N"
"SRC","R3-2","5","","","","","","N"
"SRC","R3-12","5.6","","","","","","N"
"SRC","R3-12","8.1","","","","","","N"
"SRC","R3-1","5.8","","","","","","N"
"SRC","","4.8","","","","","","N"
"SRC","M3","5.8","","","","","","N"
"SRC","R3-1","6.5","","","","","","N"
"SRC","M3","11.7","","","","","","N"
"SRC","M3","17.1","","","","","","N"
"SRC","M3","16.3","","","","","","N"
"SRC","M3","15.2","","","","","","N"
"SRC","M3","15.3","","","","","","N"
"SRC","M3","10.4","","","","","","N"
"SRC","R3-1","17.4","","","","","","N"
"SRC","M3","15.1","","","","","","N"
"SRC","R3-2","15.8","","","","","","N"
"SRC","M3","16","","","","","","N"
"SRC","M3","14.5","","","","","","N"
"SRC","M3","14.4","","","","","","N"
"SRC","M3","6.5","","","","","","N"
"SRC","M3","6.9","","","","","","N"
"SRC","R3-1","17","","","","","","N"
"SRC","R3-12","6.1","","","","","","N"
"BNT","P3","15.4","","","","","","N"
"SRC","M3","10","","","","","","N"
"SRC","","3.1","","","","","","N"
"SRC","M3","5.8","","","","","","N"
"SRC","","2.2","","","","","","N"
"SRC","M3","9.7","","","","","","N"
"SRC","M3","13.8","","","","","","N"
"SRC","","2.8","","","","","","N"
"SRC","M3","6.2","","","","","","N"
"SRC","M3","17.7","","","","","","N"
"BKT","P3","9","","","","","","N"
"SRC","M3","14.1","","","","","","N"
"SRC","R3-1","15.8","","","","","","N"
"SRC","M3","17.7","","","","","","N"
"SRC","M3","6.8","","","","","","N"
"SRC","M3","16.3","","","","","","N"
"SRC","R3-2","6.3","","","","","","N"
"SRC","M3","13.1","","","","","","N"
"SRC","M3","7.5","","","","","","N"
"SRC","M3","6.1","","","","","","N"
"SRC","R3-2","9.3","","","","","","N"
"SRC","R3-1","9.4","","","","","","N"
"SRC","M3","9.7","","","","","","N"
"SRC","M3","14.8","","","","","","N"
"SRC","M3","15.5","","","","","","N"
"SRC","M3","5.5","","","","","","N"
"SRC","M3","7.4","","","","","","N"
"SRC","M3","12.8","","","","","","N"
"SRC","","3.4","","","","","","N"
"SRC","","3.6","","","","","","N"
"SRC","R3-1","6.5","","","","","","N"
"SRC","","3.2","","","","","","N"
"SRC","M3","7","","","","","","N"
"SRC","M3","15.1","","","","","","N"
